PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"33090716","Haploinsufficiency of ATP6V0C possibly underlies 16p13.3 deletions that cause microcephaly, seizures, and neurodevelopmental disorder","Tinker RJ, Burghel GJ, Garg S, Steggall M, Cuvertino S, Banka S.","Am J Med Genet A. 2020 Oct 8. doi: 10.1002/ajmg.a.61905. Online ahead of print.","Tinker RJ","Am J Med Genet A","2020","2020/10/22","","","10.1002/ajmg.a.61905"
"34089235","Caregiver-reported characteristics of children diagnosed with pathogenic variants in KDM5C","Hatch HAM, O'Neil MH, Marion RW, Secombe J, Shulman LH.","Am J Med Genet A. 2021 Oct;185(10):2951-2958. doi: 10.1002/ajmg.a.62381. Epub 2021 Jun 4.","Hatch HAM","Am J Med Genet A","2021","2021/06/05","PMC8446302","NIHMS1709956","10.1002/ajmg.a.62381"
"22194193","ARX homeodomain mutations abolish DNA binding and lead to a loss of transcriptional repression","Shoubridge C, Tan MH, Seiboth G, Gécz J.","Hum Mol Genet. 2012 Apr 1;21(7):1639-47. doi: 10.1093/hmg/ddr601. Epub 2011 Dec 21.","Shoubridge C","Hum Mol Genet","2012","2011/12/24","","","10.1093/hmg/ddr601"
"18480157","Ganglioside depletion and EGF responses of human GM3 synthase-deficient fibroblasts","Liu Y, Su Y, Wiznitzer M, Epifano O, Ladisch S.","Glycobiology. 2008 Aug;18(8):593-601. doi: 10.1093/glycob/cwn039. Epub 2008 May 14.","Liu Y","Glycobiology","2008","2008/05/16","","","10.1093/glycob/cwn039"
"27164683","Loss of function of PCDH12 underlies recessive microcephaly mimicking intrauterine infection","Aran A, Rosenfeld N, Jaron R, Renbaum P, Zuckerman S, Fridman H, Zeligson S, Segel R, Kohn Y, Kamal L, Kanaan M, Segev Y, Mazaki E, Rabinowitz R, Shen O, Lee M, Walsh T, King MC, Gulsuner S, Levy-Lahad E.","Neurology. 2016 May 24;86(21):2016-24. doi: 10.1212/WNL.0000000000002704. Epub 2016 Apr 29.","Aran A","Neurology","2016","2016/05/11","PMC4887125","","10.1212/WNL.0000000000002704"
"30189284","A Caenorhabditis elegans assay of seizure-like activity optimised for identifying antiepileptic drugs and their mechanisms of action","Wong SQ, Jones A, Dodd S, Grimes D, Barclay JW, Marson AG, Cunliffe VT, Burgoyne RD, Sills GJ, Morgan A.","J Neurosci Methods. 2018 Nov 1;309:132-142. doi: 10.1016/j.jneumeth.2018.09.004. Epub 2018 Sep 3.","Wong SQ","J Neurosci Methods","2018","2018/09/07","PMC6200019","","10.1016/j.jneumeth.2018.09.004"
"32346159","Characterization of SETD1A haploinsufficiency in humans and Drosophila defines a novel neurodevelopmental syndrome","Kummeling J, Stremmelaar DE, Raun N, Reijnders MRF, Willemsen MH, Ruiterkamp-Versteeg M, Schepens M, Man CCO, Gilissen C, Cho MT, McWalter K, Sinnema M, Wheless JW, Simon MEH, Genetti CA, Casey AM, Terhal PA, van der Smagt JJ, van Gassen KLI, Joset P, Bahr A, Steindl K, Rauch A, Keller E, Raas-Rothschild A, Koolen DA, Agrawal PB, Hoffman TL, Powell-Hamilton NN, Thiffault I, Engleman K, Zhou D, Bodamer O, Hoefele J, Riedhammer KM, Schwaibold EMC, Tasic V, Schubert D, Top D, Pfundt R, Higgs MR, Kramer JM, Kleefstra T.","Mol Psychiatry. 2021 Jun;26(6):2013-2024. doi: 10.1038/s41380-020-0725-5. Epub 2020 Apr 28.","Kummeling J","Mol Psychiatry","2021","2020/04/30","","","10.1038/s41380-020-0725-5"
"34028503","Common molecular mechanisms of SLC6A1 variant-mediated neurodevelopmental disorders in astrocytes and neurons","Mermer F, Poliquin S, Rigsby K, Rastogi A, Shen W, Romero-Morales A, Nwosu G, McGrath P, Demerast S, Aoto J, Bilousova G, Lal D, Gama V, Kang JQ.","Brain. 2021 Sep 4;144(8):2499-2512. doi: 10.1093/brain/awab207.","Mermer F","Brain","2021","2021/05/24","PMC8418336","","10.1093/brain/awab207"
"22022284","Whole-exome sequencing identifies homozygous AFG3L2 mutations in a spastic ataxia-neuropathy syndrome linked to mitochondrial m-AAA proteases","Pierson TM, Adams D, Bonn F, Martinelli P, Cherukuri PF, Teer JK, Hansen NF, Cruz P, Mullikin For The Nisc Comparative Sequencing Program JC, Blakesley RW, Golas G, Kwan J, Sandler A, Fuentes Fajardo K, Markello T, Tifft C, Blackstone C, Rugarli EI, Langer T, Gahl WA, Toro C.","PLoS Genet. 2011 Oct;7(10):e1002325. doi: 10.1371/journal.pgen.1002325. Epub 2011 Oct 13.","Pierson TM","PLoS Genet","2011","2011/10/25","PMC3192828","","10.1371/journal.pgen.1002325"
"32853829","Excess of RALGAPB de novo variants in neurodevelopmental disorders","Shah AA, Zhang G, Li K, Liu C, Kanhar AA, Wang M, Quan Y, Wu H, Shen L, Khan R, Chen G, Ou J, Hu Z, Xia K, Guo H.","Eur J Med Genet. 2020 Nov;63(11):104041. doi: 10.1016/j.ejmg.2020.104041. Epub 2020 Aug 24.","Shah AA","Eur J Med Genet","2020","2020/08/28","","","10.1016/j.ejmg.2020.104041"
"25522171","PRRT2 mutations are related to febrile seizures in epileptic patients","He ZW, Qu J, Zhang Y, Mao CX, Wang ZB, Mao XY, Deng ZY, Zhou BT, Yin JY, Long HY, Xiao B, Zhang Y, Zhou HH, Liu ZQ.","Int J Mol Sci. 2014 Dec 16;15(12):23408-17. doi: 10.3390/ijms151223408.","He ZW","Int J Mol Sci","2014","2014/12/19","PMC4284774","","10.3390/ijms151223408"
"30481215","Remodeling the endoplasmic reticulum proteostasis network restores proteostasis of pathogenic GABAA receptors","Fu YL, Han DY, Wang YJ, Di XJ, Yu HB, Mu TW.","PLoS One. 2018 Nov 27;13(11):e0207948. doi: 10.1371/journal.pone.0207948. eCollection 2018.","Fu YL","PLoS One","2018","2018/11/28","PMC6258528","","10.1371/journal.pone.0207948"
"27900361","KBG syndrome involving a single-nucleotide duplication in ANKRD11","Kleyner R, Malcolmson J, Tegay D, Ward K, Maughan A, Maughan G, Nelson L, Wang K, Robison R, Lyon GJ.","Cold Spring Harb Mol Case Stud. 2016 Nov;2(6):a001131. doi: 10.1101/mcs.a001131.","Kleyner R","Cold Spring Harb Mol Case Stud","2016","2016/12/01","PMC5111005","","10.1101/mcs.a001131"
"26819275","Unaltered Network Activity and Interneuronal Firing During Spontaneous Cortical Dynamics In Vivo in a Mouse Model of Severe Myoclonic Epilepsy of Infancy","De Stasi AM, Farisello P, Marcon I, Cavallari S, Forli A, Vecchia D, Losi G, Mantegazza M, Panzeri S, Carmignoto G, Bacci A, Fellin T.","Cereb Cortex. 2016 Apr;26(4):1778-94. doi: 10.1093/cercor/bhw002. Epub 2016 Jan 26.","De Stasi AM","Cereb Cortex","2016","2016/01/29","PMC4785957","","10.1093/cercor/bhw002"
"27469509","A small molecule inhibitor of mutant IDH2 rescues cardiomyopathy in a D-2-hydroxyglutaric aciduria type II mouse model","Wang F, Travins J, Lin Z, Si Y, Chen Y, Powe J, Murray S, Zhu D, Artin E, Gross S, Santiago S, Steadman M, Kernytsky A, Straley K, Lu C, Pop A, Struys EA, Jansen EE, Salomons GS, David MD, Quivoron C, Penard-Lacronique V, Regan KS, Liu W, Dang L, Yang H, Silverman L, Agresta S, Dorsch M, Biller S, Yen K, Cang Y, Su SM, Jin S.","J Inherit Metab Dis. 2016 Nov;39(6):807-820. doi: 10.1007/s10545-016-9960-y. Epub 2016 Jul 28.","Wang F","J Inherit Metab Dis","2016","2016/07/30","PMC5065612","","10.1007/s10545-016-9960-y"
"28988699","Disruption of Ankyrin B and Caveolin-1 Interaction Sites Alters Na(+),K(+)-ATPase Membrane Diffusion","Junghans C, Vukojević V, Tavraz NN, Maksimov EG, Zuschratter W, Schmitt FJ, Friedrich T.","Biophys J. 2017 Nov 21;113(10):2249-2260. doi: 10.1016/j.bpj.2017.08.053. Epub 2017 Oct 5.","Junghans C","Biophys J","2017","2017/10/10","PMC5700257","","10.1016/j.bpj.2017.08.053"
"28184409","Homozygous Loss of Autism-Risk Gene CNTNAP2 Results in Reduced Local and Long-Range Prefrontal Functional Connectivity","Liska A, Bertero A, Gomolka R, Sabbioni M, Galbusera A, Barsotti N, Panzeri S, Scattoni ML, Pasqualetti M, Gozzi A.","Cereb Cortex. 2018 Apr 1;28(4):1141-1153. doi: 10.1093/cercor/bhx022.","Liska A","Cereb Cortex","2018","2017/02/11","","","10.1093/cercor/bhx022"
"21907282","Neuronal and glia abnormalities in Tsc1-deficient forebrain and partial rescue by rapamycin","Carson RP, Van Nielen DL, Winzenburger PA, Ess KC.","Neurobiol Dis. 2012 Jan;45(1):369-80. doi: 10.1016/j.nbd.2011.08.024. Epub 2011 Aug 26.","Carson RP","Neurobiol Dis","2012","2011/09/13","PMC3225598","NIHMS321767","10.1016/j.nbd.2011.08.024"
"31898845","An intellectual disability-associated missense variant in TRMT1 impairs tRNA modification and reconstitution of enzymatic activity","Zhang K, Lentini JM, Prevost CT, Hashem MO, Alkuraya FS, Fu D.","Hum Mutat. 2020 Mar;41(3):600-607. doi: 10.1002/humu.23976. Epub 2020 Jan 16.","Zhang K","Hum Mutat","2020","2020/01/04","PMC7981843","NIHMS1592875","10.1002/humu.23976"
"31612389","Carboxypeptidase A6 Promotes the Proliferation and Migration of Hepatocellular Carcinoma by Up-regulating AKT Signaling Pathway","Huang QB, Zhang HW, Liao ZB.","Curr Med Sci. 2019 Oct;39(5):727-733. doi: 10.1007/s11596-019-2098-z. Epub 2019 Oct 14.","Huang QB","Curr Med Sci","2019","2019/10/16","","","10.1007/s11596-019-2098-z"
"28900300","Rogdi Defines GABAergic Control of a Wake-promoting Dopaminergic Pathway to Sustain Sleep in Drosophila","Kim M, Jang D, Yoo E, Oh Y, Sonn JY, Lee J, Ki Y, Son HJ, Hwang O, Lee C, Lim C, Choe J.","Sci Rep. 2017 Sep 12;7(1):11368. doi: 10.1038/s41598-017-11941-3.","Kim M","Sci Rep","2017","2017/09/14","PMC5595912","","10.1038/s41598-017-11941-3"
"24715670","The spectrum of ZEB2 mutations causing the Mowat-Wilson syndrome in Japanese populations","Yamada Y, Nomura N, Yamada K, Matsuo M, Suzuki Y, Sameshima K, Kimura R, Yamamoto Y, Fukushi D, Fukuhara Y, Ishihara N, Nishi E, Imataka G, Suzumura H, Hamano S, Shimizu K, Iwakoshi M, Ohama K, Ohta A, Wakamoto H, Kajita M, Miura K, Yokochi K, Kosaki K, Kuroda T, Kosaki R, Hiraki Y, Saito K, Mizuno S, Kurosawa K, Okamoto N, Wakamatsu N.","Am J Med Genet A. 2014 Aug;164A(8):1899-908. doi: 10.1002/ajmg.a.36551. Epub 2014 Apr 8.","Yamada Y","Am J Med Genet A","2014","2014/04/10","","","10.1002/ajmg.a.36551"
"32639967","An Angelman syndrome substitution in the HECT E3 ubiquitin ligase C-terminal Lobe of E6AP affects protein stability and activity","Beasley SA, Kellum CE, Orlomoski RJ, Idrizi F, Spratt DE.","PLoS One. 2020 Jul 8;15(7):e0235925. doi: 10.1371/journal.pone.0235925. eCollection 2020.","Beasley SA","PLoS One","2020","2020/07/09","PMC7343168","","10.1371/journal.pone.0235925"
"29481864","DEPDC5 and NPRL3 modulate cell size, filopodial outgrowth, and localization of mTOR in neural progenitor cells and neurons","Iffland PH 2nd, Baybis M, Barnes AE, Leventer RJ, Lockhart PJ, Crino PB.","Neurobiol Dis. 2018 Jun;114:184-193. doi: 10.1016/j.nbd.2018.02.013. Epub 2018 Feb 24.","Iffland PH 2nd","Neurobiol Dis","2018","2018/02/27","PMC6413529","NIHMS953693","10.1016/j.nbd.2018.02.013"
"28806457","Neurodevelopmental Disorders Caused by De Novo Variants in KCNB1 Genotypes and Phenotypes","de Kovel CGF, Syrbe S, Brilstra EH, Verbeek N, Kerr B, Dubbs H, Bayat A, Desai S, Naidu S, Srivastava S, Cagaylan H, Yis U, Saunders C, Rook M, Plugge S, Muhle H, Afawi Z, Klein KM, Jayaraman V, Rajagopalan R, Goldberg E, Marsh E, Kessler S, Bergqvist C, Conlin LK, Krok BL, Thiffault I, Pendziwiat M, Helbig I, Polster T, Borggraefe I, Lemke JR, van den Boogaardt MJ, Møller RS, Koeleman BPC.","JAMA Neurol. 2017 Oct 1;74(10):1228-1236. doi: 10.1001/jamaneurol.2017.1714.","de Kovel CGF","JAMA Neurol","2017","2017/08/15","PMC5710242","","10.1001/jamaneurol.2017.1714"
"30873657","AZATAX: Acetazolamide safety and efficacy in cerebellar syndrome in PMM2 congenital disorder of glycosylation (PMM2-CDG)","Martínez-Monseny AF, Bolasell M, Callejón-Póo L, Cuadras D, Freniche V, Itzep DC, Gassiot S, Arango P, Casas-Alba D, de la Morena E, Corral J, Montero R, Pérez-Cerdá C, Pérez B, Artuch R, Jaeken J, Serrano M; CDG Spanish Consortium.","Ann Neurol. 2019 May;85(5):740-751. doi: 10.1002/ana.25457. Epub 2019 Mar 22.","Martínez-Monseny AF","Ann Neurol","2019","2019/03/16","","","10.1002/ana.25457"
"30738808","Treatment of myotonia congenita with retigabine in mice","Dupont C, Denman KS, Hawash AA, Voss AA, Rich MM.","Exp Neurol. 2019 May;315:52-59. doi: 10.1016/j.expneurol.2019.02.002. Epub 2019 Feb 7.","Dupont C","Exp Neurol","2019","2019/02/11","PMC6431423","NIHMS1521348","10.1016/j.expneurol.2019.02.002"
"27602407","KCNQ2 encephalopathy: Features, mutational hot spots, and ezogabine treatment of 11 patients","Millichap JJ, Park KL, Tsuchida T, Ben-Zeev B, Carmant L, Flamini R, Joshi N, Levisohn PM, Marsh E, Nangia S, Narayanan V, Ortiz-Gonzalez XR, Patterson MC, Pearl PL, Porter B, Ramsey K, McGinnis EL, Taglialatela M, Tracy M, Tran B, Venkatesan C, Weckhuysen S, Cooper EC.","Neurol Genet. 2016 Aug 22;2(5):e96. doi: 10.1212/NXG.0000000000000096. eCollection 2016 Oct.","Millichap JJ","Neurol Genet","2016","2016/09/08","PMC4995058","","10.1212/NXG.0000000000000096"
"21460838","Ephrin Bs are essential components of the Reelin pathway to regulate neuronal migration","Sentürk A, Pfennig S, Weiss A, Burk K, Acker-Palmer A.","Nature. 2011 Apr 21;472(7343):356-60. doi: 10.1038/nature09874. Epub 2011 Apr 3.","Sentürk A","Nature","2011","2011/04/05","","","10.1038/nature09874"
"33067246","tRNA methyltransferase 10 homologue A (TRMT10A) mutation in a Chinese patient with diabetes, insulin resistance, intellectual deficiency and microcephaly","Lin H, Zhou X, Chen X, Huang K, Wu W, Fu J, Li Y, Polychronakos C, Dong GP.","BMJ Open Diabetes Res Care. 2020 Oct;8(1):e001601. doi: 10.1136/bmjdrc-2020-001601.","Lin H","BMJ Open Diabetes Res Care","2020","2020/10/17","PMC7569974","","10.1136/bmjdrc-2020-001601"
"31303492","Loss of Function of Phosphodiesterase 11A4 Shows that Recent and Remote Long-Term Memories Can Be Uncoupled","Pilarzyk K, Klett J, Pena EA, Porcher L, Smith AJ, Kelly MP.","Curr Biol. 2019 Jul 22;29(14):2307-2321.e5. doi: 10.1016/j.cub.2019.06.018. Epub 2019 Jul 11.","Pilarzyk K","Curr Biol","2019","2019/07/16","PMC6709976","NIHMS1534120","10.1016/j.cub.2019.06.018"
"23595759","Sodium channel cleavage is associated with aberrant neuronal activity and cognitive deficits in a mouse model of Alzheimer's disease","Corbett BF, Leiser SC, Ling HP, Nagy R, Breysse N, Zhang X, Hazra A, Brown JT, Randall AD, Wood A, Pangalos MN, Reinhart PH, Chin J.","J Neurosci. 2013 Apr 17;33(16):7020-6. doi: 10.1523/JNEUROSCI.2325-12.2013.","Corbett BF","J Neurosci","2013","2013/04/19","PMC6618875","","10.1523/JNEUROSCI.2325-12.2013"
"28993158","High-potency block of Kir4.1 channels by pentamidine: Molecular basis","Aréchiga-Figueroa IA, Marmolejo-Murillo LG, Cui M, Delgado-Ramírez M, van der Heyden MAG, Sánchez-Chapula JA, Rodríguez-Menchaca AA.","Eur J Pharmacol. 2017 Nov 15;815:56-63. doi: 10.1016/j.ejphar.2017.10.009. Epub 2017 Oct 6.","Aréchiga-Figueroa IA","Eur J Pharmacol","2017","2017/10/11","","","10.1016/j.ejphar.2017.10.009"
"27899087","Paradoxical physiological responses to propranolol in a Rett syndrome patient: a case report","Santosh PJ, Bell L, Lievesley K, Singh J, Fiori F.","BMC Pediatr. 2016 Nov 29;16(1):194. doi: 10.1186/s12887-016-0734-3.","Santosh PJ","BMC Pediatr","2016","2016/12/01","PMC5129599","","10.1186/s12887-016-0734-3"
"29383837","Further delineation of Temtamy syndrome of corpus callosum and ocular abnormalities","Alrakaf L, Al-Owain MA, Busehail M, Alotaibi MA, Monies D, Aldhalaan HM, Alhashem A, Al-Hassnan ZN, Rahbeeni ZA, Murshedi FA, Ani NA, Al-Maawali A, Ibrahim NA, Abdulwahab FM, Alsagob M, Hashem MO, Ramadan W, Abouelhoda M, Meyer BF, Kaya N, Maddirevula S, Alkuraya FS.","Am J Med Genet A. 2018 Mar;176(3):715-721. doi: 10.1002/ajmg.a.38615. Epub 2018 Jan 31.","Alrakaf L","Am J Med Genet A","2018","2018/02/01","","","10.1002/ajmg.a.38615"
"22223655","Na(V)1.1 channels are critical for intercellular communication in the suprachiasmatic nucleus and for normal circadian rhythms","Han S, Yu FH, Schwartz MD, Linton JD, Bosma MM, Hurley JB, Catterall WA, de la Iglesia HO.","Proc Natl Acad Sci U S A. 2012 Feb 7;109(6):E368-77. doi: 10.1073/pnas.1115729109. Epub 2012 Jan 5.","Han S","Proc Natl Acad Sci U S A","2012","2012/01/07","PMC3277539","","10.1073/pnas.1115729109"
"34719772","A novel protein truncating mutation in L2HGDH causes L-2-hydroxyglutaric aciduria in a consanguineous Pakistani family","Muzammal M, Ali MZ, Brugger B, Blatterer J, Ahmad S, Taj S, Shah SK, Khan S, Enzinger C, Petek E, Wagner K, Khan MA, Windpassinger C.","Metab Brain Dis. 2021 Nov 1. doi: 10.1007/s11011-021-00832-2. Online ahead of print.","Muzammal M","Metab Brain Dis","2021","2021/11/01","","","10.1007/s11011-021-00832-2"
"33928188","Biallelic DAB1 Variants Are Associated With Mild Lissencephaly and Cerebellar Hypoplasia","Smits DJ, Schot R, Wilke M, van Slegtenhorst M, de Wit MCY, Dremmen MHG, Dobyns WB, Barkovich AJ, Mancini GMS.","Neurol Genet. 2021 Jan 21;7(2):e558. doi: 10.1212/NXG.0000000000000558. eCollection 2021 Apr.","Smits DJ","Neurol Genet","2021","2021/04/30","PMC7830234","","10.1212/NXG.0000000000000558"
"26421060","Microdeletions in 9q33.3-q34.11 in five patients with intellectual disability, microcephaly, and seizures of incomplete penetrance: is STXBP1 not the only causative gene?","Ehret JK, Engels H, Cremer K, Becker J, Zimmermann JP, Wohlleber E, Grasshoff U, Rossier E, Bonin M, Mangold E, Bevot A, Schön S, Heilmann-Heimbach S, Dennert N, Mathieu-Dramard M, Lacaze E, Plessis G, de Broca A, Jedraszak G, Röthlisberger B, Miny P, Filges I, Dufke A, Andrieux J, Lee JA, Zink AM.","Mol Cytogenet. 2015 Sep 29;8:72. doi: 10.1186/s13039-015-0178-8. eCollection 2015.","Ehret JK","Mol Cytogenet","2015","2015/10/01","PMC4587785","","10.1186/s13039-015-0178-8"
"32412696","Missense NR2F1 variant in monozygotic twins affected with the Bosch-Boonstra-Schaaf optic atrophy syndrome","Mio C, Fogolari F, Pezzoli L, D'Elia AV, Iascone M, Damante G.","Mol Genet Genomic Med. 2020 Jul;8(7):e1278. doi: 10.1002/mgg3.1278. Epub 2020 May 15.","Mio C","Mol Genet Genomic Med","2020","2020/05/16","PMC7336747","","10.1002/mgg3.1278"
"25898924","Collybistin binds and inhibits mTORC1 signaling: a potential novel mechanism contributing to intellectual disability and autism","Machado CO, Griesi-Oliveira K, Rosenberg C, Kok F, Martins S, Passos-Bueno MR, Sertie AL.","Eur J Hum Genet. 2016 Jan;24(1):59-65. doi: 10.1038/ejhg.2015.69. Epub 2015 Apr 22.","Machado CO","Eur J Hum Genet","2016","2015/04/23","PMC4795228","","10.1038/ejhg.2015.69"
"29281825","Somatic Mutations Activating the mTOR Pathway in Dorsal Telencephalic Progenitors Cause a Continuum of Cortical Dysplasias","D'Gama AM, Woodworth MB, Hossain AA, Bizzotto S, Hatem NE, LaCoursiere CM, Najm I, Ying Z, Yang E, Barkovich AJ, Kwiatkowski DJ, Vinters HV, Madsen JR, Mathern GW, Blümcke I, Poduri A, Walsh CA.","Cell Rep. 2017 Dec 26;21(13):3754-3766. doi: 10.1016/j.celrep.2017.11.106.","D'Gama AM","Cell Rep","2017","2017/12/28","PMC5752134","NIHMS929190","10.1016/j.celrep.2017.11.106"
"22729223","De novo somatic mutations in components of the PI3K-AKT3-mTOR pathway cause hemimegalencephaly","Lee JH, Huynh M, Silhavy JL, Kim S, Dixon-Salazar T, Heiberg A, Scott E, Bafna V, Hill KJ, Collazo A, Funari V, Russ C, Gabriel SB, Mathern GW, Gleeson JG.","Nat Genet. 2012 Jun 24;44(8):941-5. doi: 10.1038/ng.2329.","Lee JH","Nat Genet","2012","2012/06/26","PMC4417942","NIHMS683085","10.1038/ng.2329"
"34766239","Ameliorating Effect of Umbilical Cord Mesenchymal Stem Cells in a Human Induced Pluripotent Stem Cell Model of Dravet Syndrome","Zhao H, Li S, He L, Tang F, Han X, Deng W, Lin Z, Huang R, Li Z.","Mol Neurobiol. 2021 Nov 11. doi: 10.1007/s12035-021-02633-1. Online ahead of print.","Zhao H","Mol Neurobiol","2021","2021/11/12","","","10.1007/s12035-021-02633-1"
"34716961","Loss of glutamate transporter eaat2a leads to aberrant neuronal excitability, recurrent epileptic seizures, and basal hypoactivity","Hotz AL, Jamali A, Rieser NN, Niklaus S, Aydin E, Myren-Svelstad S, Lalla L, Jurisch-Yaksi N, Yaksi E, Neuhauss SCF.","Glia. 2022 Jan;70(1):196-214. doi: 10.1002/glia.24106. Epub 2021 Oct 30.","Hotz AL","Glia","2022","2021/10/30","","","10.1002/glia.24106"
