PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"22182692","Targeting hyperphosphorylated tau with sodium selenate suppresses seizures in rodent models","Jones NC, Nguyen T, Corcoran NM, Velakoulis D, Chen T, Grundy R, O'Brien TJ, Hovens CM.","Neurobiol Dis. 2012 Mar;45(3):897-901. doi: 10.1016/j.nbd.2011.12.005. Epub 2011 Dec 11.","Jones NC","Neurobiol Dis","2012","2011/12/21","","","10.1016/j.nbd.2011.12.005"
"29160006","Kaufman oculocerebrofacial syndrome: Novel UBE3B mutations and clinical features in four unrelated patients","Yilmaz R, Szakszon K, Altmann A, Altunoglu U, Senturk L, McGuire M, Calabrese O, Madan-Khetarpal S, Basel-Vanagaite L, Borck G.","Am J Med Genet A. 2018 Jan;176(1):187-193. doi: 10.1002/ajmg.a.38538. Epub 2017 Nov 21.","Yilmaz R","Am J Med Genet A","2018","2017/11/22","","","10.1002/ajmg.a.38538"
"29365063","De novo mutations in GRIN1 cause extensive bilateral polymicrogyria","Fry AE, Fawcett KA, Zelnik N, Yuan H, Thompson BAN, Shemer-Meiri L, Cushion TD, Mugalaasi H, Sims D, Stoodley N, Chung SK, Rees MI, Patel CV, Brueton LA, Layet V, Giuliano F, Kerr MP, Banne E, Meiner V, Lerman-Sagie T, Helbig KL, Kofman LH, Knight KM, Chen W, Kannan V, Hu C, Kusumoto H, Zhang J, Swanger SA, Shaulsky GH, Mirzaa GM, Muir AM, Mefford HC, Dobyns WB, Mackenzie AB, Mullins JGL, Lemke JR, Bahi-Buisson N, Traynelis SF, Iago HF, Pilz DT.","Brain. 2018 Mar 1;141(3):698-712. doi: 10.1093/brain/awx358.","Fry AE","Brain","2018","2018/01/25","PMC5837214","","10.1093/brain/awx358"
"30989755","Astrocyte-specific deletion of the mitochondrial m-AAA protease reveals glial contribution to neurodegeneration","Murru S, Hess S, Barth E, Almajan ER, Schatton D, Hermans S, Brodesser S, Langer T, Kloppenburg P, Rugarli EI.","Glia. 2019 Aug;67(8):1526-1541. doi: 10.1002/glia.23626. Epub 2019 Apr 16.","Murru S","Glia","2019","2019/04/17","PMC6618114","","10.1002/glia.23626"
"15661073","A7DB: a relational database for mutational, physiological and pharmacological data related to the alpha7 nicotinic acetylcholine receptor","Buckingham SD, Pym L, Jones AK, Brown L, Sansom MS, Sattelle DB, Biggin PC.","BMC Neurosci. 2005 Jan 20;6:2. doi: 10.1186/1471-2202-6-2.","Buckingham SD","BMC Neurosci","2005","2005/01/22","PMC547909","","10.1186/1471-2202-6-2"
"29160035","Mosaic uniparental disomy results in GM1 gangliosidosis with normal enzyme assay","Myers KA, Bennett MF, Chow CW, Carden SM, Mandelstam SA, Bahlo M, Scheffer IE.","Am J Med Genet A. 2018 Jan;176(1):230-234. doi: 10.1002/ajmg.a.38549. Epub 2017 Nov 21.","Myers KA","Am J Med Genet A","2018","2017/11/22","","","10.1002/ajmg.a.38549"
"34212383","CHEDDA syndrome is an underrecognized neurodevelopmental disorder with a highly restricted ATN1 mutation spectrum","Palmer EE, Whitton C, Hashem MO, Clark RD, Ramanathan S, Starr LJ, Velasco D, De Dios JK, Singh E, Cormier-Daire V, Chopra M, Rodan LH, Nellaker C, Lakhani S, Mallack EJ, Panzer K, Sidhu A, Wentzensen IM, Lacombe D, Michaud V, Alkuraya FS.","Clin Genet. 2021 Oct;100(4):468-477. doi: 10.1111/cge.14022. Epub 2021 Jul 13.","Palmer EE","Clin Genet","2021","2021/07/02","","","10.1111/cge.14022"
"34748075","MYT1L-associated neurodevelopmental disorder: description of 40 new cases and literature review of clinical and molecular aspects","Coursimault J, Guerrot AM, Morrow MM, Schramm C, Zamora FM, Shanmugham A, Liu S, Zou F, Bilan F, Le Guyader G, Bruel AL, Denommé-Pichon AS, Faivre L, Tran Mau-Them F, Tessarech M, Colin E, El Chehadeh S, Gérard B, Schaefer E, Cogne B, Isidor B, Nizon M, Doummar D, Valence S, Héron D, Keren B, Mignot C, Coutton C, Devillard F, Alaix AS, Amiel J, Colleaux L, Munnich A, Poirier K, Rio M, Rondeau S, Barcia G, Callewaert B, Dheedene A, Kumps C, Vergult S, Menten B, Chung WK, Hernan R, Larson A, Nori K, Stewart S, Wheless J, Kresge C, Pletcher BA, Caumes R, Smol T, Sigaudy S, Coubes C, Helm M, Smith R, Morrison J, Wheeler PG, Kritzer A, Jouret G, Afenjar A, Deleuze JF, Olaso R, Boland A, Poitou C, Frebourg T, Houdayer C, Saugier-Veber P, Nicolas G, Lecoquierre F.","Hum Genet. 2021 Nov 8. doi: 10.1007/s00439-021-02383-z. Online ahead of print.","Coursimault J","Hum Genet","2021","2021/11/08","","","10.1007/s00439-021-02383-z"
"26973592","Non-24-Hour Sleep-Wake Disorder Revisited - A Case Study","Garbazza C, Bromundt V, Eckert A, Brunner DP, Meier F, Hackethal S, Cajochen C.","Front Neurol. 2016 Feb 29;7:17. doi: 10.3389/fneur.2016.00017. eCollection 2016.","Garbazza C","Front Neurol","2016","2016/03/15","PMC4770037","","10.3389/fneur.2016.00017"
"32561755","A missense mutation in the MLKL brace region promotes lethal neonatal inflammation and hematopoietic dysfunction","Hildebrand JM, Kauppi M, Majewski IJ, Liu Z, Cox AJ, Miyake S, Petrie EJ, Silk MA, Li Z, Tanzer MC, Brumatti G, Young SN, Hall C, Garnish SE, Corbin J, Stutz MD, Di Rago L, Gangatirkar P, Josefsson EC, Rigbye K, Anderton H, Rickard JA, Tripaydonis A, Sheridan J, Scerri TS, Jackson VE, Czabotar PE, Zhang JG, Varghese L, Allison CC, Pellegrini M, Tannahill GM, Hatchell EC, Willson TA, Stockwell D, de Graaf CA, Collinge J, Hilton A, Silke N, Spall SK, Chau D, Athanasopoulos V, Metcalf D, Laxer RM, Bassuk AG, Darbro BW, Fiatarone Singh MA, Vlahovich N, Hughes D, Kozlovskaia M, Ascher DB, Warnatz K, Venhoff N, Thiel J, Biben C, Blum S, Reveille J, Hildebrand MS, Vinuesa CG, McCombe P, Brown MA, Kile BT, McLean C, Bahlo M, Masters SL, Nakano H, Ferguson PJ, Murphy JM, Alexander WS, Silke J.","Nat Commun. 2020 Jun 19;11(1):3150. doi: 10.1038/s41467-020-16819-z.","Hildebrand JM","Nat Commun","2020","2020/06/21","PMC7305203","","10.1038/s41467-020-16819-z"
"32851462","Expanding and validating the biomarkers for mitochondrial diseases","Maresca A, Del Dotto V, Romagnoli M, La Morgia C, Di Vito L, Capristo M, Valentino ML, Carelli V; ER-MITO Study Group.","J Mol Med (Berl). 2020 Oct;98(10):1467-1478. doi: 10.1007/s00109-020-01967-y. Epub 2020 Aug 26.","Maresca A","J Mol Med (Berl)","2020","2020/08/28","PMC7524861","","10.1007/s00109-020-01967-y"
"22922712","CDKL5 ensures excitatory synapse stability by reinforcing NGL-1-PSD95 interaction in the postsynaptic compartment and is impaired in patient iPSC-derived neurons","Ricciardi S, Ungaro F, Hambrock M, Rademacher N, Stefanelli G, Brambilla D, Sessa A, Magagnotti C, Bachi A, Giarda E, Verpelli C, Kilstrup-Nielsen C, Sala C, Kalscheuer VM, Broccoli V.","Nat Cell Biol. 2012 Sep;14(9):911-23. doi: 10.1038/ncb2566. Epub 2012 Aug 26.","Ricciardi S","Nat Cell Biol","2012","2012/08/28","PMC6485419","EMS49372","10.1038/ncb2566"
"30561787","The many faces of peroxisomal disorders: Lessons from a large Arab cohort","Alshenaifi J, Ewida N, Anazi S, Shamseldin HE, Patel N, Maddirevula S, Al-Sheddi T, Alomar R, Alobeid E, Ibrahim N, Hashem M, Abdulwahab F, Jacob M, Alhashem A, Alzaidan HI, Seidahmed MZ, Alhashemi N, Rawashdeh R, Eyaid W, Al-Hassnan ZN, Rahbeeni Z, Alswaid A, Hadid A, Qari A, Mohammed DA, El Khashab HY, Alfadhel M, Abanemai M, Sunbul R, Al Tala S, Alkhalifi S, Alkharfi T, Abouelhoda M, Monies D, Al Tassan N, AlDubayan SH, Kurdi W, Al-Owain M, Dasouki MJ, Kentab AY, Atyani S, Makhseed N, Faqeih E, Shaheen R, Alkuraya FS.","Clin Genet. 2019 Feb;95(2):310-319. doi: 10.1111/cge.13481. Epub 2018 Dec 18.","Alshenaifi J","Clin Genet","2019","2018/12/19","","","10.1111/cge.13481"
"30189284","A Caenorhabditis elegans assay of seizure-like activity optimised for identifying antiepileptic drugs and their mechanisms of action","Wong SQ, Jones A, Dodd S, Grimes D, Barclay JW, Marson AG, Cunliffe VT, Burgoyne RD, Sills GJ, Morgan A.","J Neurosci Methods. 2018 Nov 1;309:132-142. doi: 10.1016/j.jneumeth.2018.09.004. Epub 2018 Sep 3.","Wong SQ","J Neurosci Methods","2018","2018/09/07","PMC6200019","","10.1016/j.jneumeth.2018.09.004"
"20384728","Increased seizure severity and seizure-related death in mice lacking HCN1 channels","Santoro B, Lee JY, Englot DJ, Gildersleeve S, Piskorowski RA, Siegelbaum SA, Winawer MR, Blumenfeld H.","Epilepsia. 2010 Aug;51(8):1624-7. doi: 10.1111/j.1528-1167.2010.02554.x.","Santoro B","Epilepsia","2010","2010/04/14","PMC2952649","NIHMS199406","10.1111/j.1528-1167.2010.02554.x"
"21345208","Evidence for population variation in TSC1 and TSC2 gene expression","Jentarra GM, Rice SG, Olfers S, Saffen D, Narayanan V.","BMC Med Genet. 2011 Feb 23;12:29. doi: 10.1186/1471-2350-12-29.","Jentarra GM","BMC Med Genet","2011","2011/02/25","PMC3051885","","10.1186/1471-2350-12-29"
"31114483","Functional and Structural Impairments in the Perirhinal Cortex of a Mouse Model of CDKL5 Deficiency Disorder Are Rescued by a TrkB Agonist","Ren E, Roncacé V, Trazzi S, Fuchs C, Medici G, Gennaccaro L, Loi M, Galvani G, Ye K, Rimondini R, Aicardi G, Ciani E.","Front Cell Neurosci. 2019 Apr 30;13:169. doi: 10.3389/fncel.2019.00169. eCollection 2019.","Ren E","Front Cell Neurosci","2019","2019/05/23","PMC6503158","","10.3389/fncel.2019.00169"
"28758966","Variability of Creatine Metabolism Genes in Children with Autism Spectrum Disorder","Cameron JM, Levandovskiy V, Roberts W, Anagnostou E, Scherer S, Loh A, Schulze A.","Int J Mol Sci. 2017 Jul 31;18(8):1665. doi: 10.3390/ijms18081665.","Cameron JM","Int J Mol Sci","2017","2017/08/01","PMC5578055","","10.3390/ijms18081665"
"28251416","Expanding the phenotype in argininosuccinic aciduria: need for new therapies","Baruteau J, Jameson E, Morris AA, Chakrapani A, Santra S, Vijay S, Kocadag H, Beesley CE, Grunewald S, Murphy E, Cleary M, Mundy H, Abulhoul L, Broomfield A, Lachmann R, Rahman Y, Robinson PH, MacPherson L, Foster K, Chong WK, Ridout DA, Bounford KM, Waddington SN, Mills PB, Gissen P, Davison JE.","J Inherit Metab Dis. 2017 May;40(3):357-368. doi: 10.1007/s10545-017-0022-x. Epub 2017 Mar 1.","Baruteau J","J Inherit Metab Dis","2017","2017/03/03","PMC5393288","","10.1007/s10545-017-0022-x"
"33986365","TBC1D24 emerges as an important contributor to progressive postlingual dominant hearing loss","Oziębło D, Leja ML, Lazniewski M, Sarosiak A, Tacikowska G, Kochanek K, Plewczynski D, Skarżyński H, Ołdak M.","Sci Rep. 2021 May 13;11(1):10300. doi: 10.1038/s41598-021-89645-y.","Oziębło D","Sci Rep","2021","2021/05/14","PMC8119487","","10.1038/s41598-021-89645-y"
"31857261","Structural Noninfectious Manifestations of the Central Nervous System in Common Variable Immunodeficiency Disorders","van de Ven A, Mader I, Wolff D, Goldacker S, Fuhrer H, Rauer S, Grimbacher B, Warnatz K.","J Allergy Clin Immunol Pract. 2020 Mar;8(3):1047-1062.e6. doi: 10.1016/j.jaip.2019.11.039. Epub 2019 Dec 16.","van de Ven A","J Allergy Clin Immunol Pract","2020","2019/12/21","","","10.1016/j.jaip.2019.11.039"
"14741102","Doublecortin microtubule affinity is regulated by a balance of kinase and phosphatase activity at the leading edge of migrating neurons","Schaar BT, Kinoshita K, McConnell SK.","Neuron. 2004 Jan 22;41(2):203-13. doi: 10.1016/s0896-6273(03)00843-2.","Schaar BT","Neuron","2004","2004/01/27","","","10.1016/s0896-6273(03)00843-2"
"33164987","YIPF5 mutations cause neonatal diabetes and microcephaly: progress for precision medicine and mechanistic understanding","Pollin TI, Taylor SI.","J Clin Invest. 2020 Dec 1;130(12):6228-6231. doi: 10.1172/JCI142364.","Pollin TI","J Clin Invest","2020","2020/11/09","PMC7685734","","10.1172/JCI142364"
"8673088","Localization of the gene for Cowden disease to chromosome 10q22-23","Nelen MR, Padberg GW, Peeters EA, Lin AY, van den Helm B, Frants RR, Coulon V, Goldstein AM, van Reen MM, Easton DF, Eeles RA, Hodgsen S, Mulvihill JJ, Murday VA, Tucker MA, Mariman EC, Starink TM, Ponder BA, Ropers HH, Kremer H, Longy M, Eng C.","Nat Genet. 1996 May;13(1):114-6. doi: 10.1038/ng0596-114.","Nelen MR","Nat Genet","1996","1996/05/01","","","10.1038/ng0596-114"
"32741053","Functional consequences of SLC1A3 mutations associated with episodic ataxia 6","Chivukula AS, Suslova M, Kortzak D, Kovermann P, Fahlke C.","Hum Mutat. 2020 Nov;41(11):1892-1905. doi: 10.1002/humu.24089. Epub 2020 Sep 9.","Chivukula AS","Hum Mutat","2020","2020/08/03","","","10.1002/humu.24089"
"33491267","In silico screening and molecular dynamics simulation of deleterious PAH mutations responsible for phenylketonuria genetic disorder","Lopez A, Havranek B, Papadantonakis GA, Islam SM.","Proteins. 2021 Jun;89(6):683-696. doi: 10.1002/prot.26051. Epub 2021 Feb 4.","Lopez A","Proteins","2021","2021/01/25","","","10.1002/prot.26051"
"34559299","Diagnostic interest of whole-body MRI in early- and late-onset LAMA2 muscular dystrophies: a large international cohort","Quijano-Roy S, Haberlova J, Castiglioni C, Vissing J, Munell F, Rivier F, Stojkovic T, Malfatti E, Gómez García de la Banda M, Tasca G, Costa Comellas L, Benezit A, Amthor H, Dabaj I, Gontijo Camelo C, Laforêt P, Rendu J, Romero NB, Cavassa E, Fattori F, Beroud C, Zídková J, Leboucq N, Løkken N, Sanchez-Montañez Á, Ortega X, Kynčl M, Metay C, Gómez-Andrés D, Carlier RY.","J Neurol. 2021 Sep 24. doi: 10.1007/s00415-021-10806-0. Online ahead of print.","Quijano-Roy S","J Neurol","2021","2021/09/24","","","10.1007/s00415-021-10806-0"
"16311271","Periventricular nodular heterotopia with overlying polymicrogyria","Wieck G, Leventer RJ, Squier WM, Jansen A, Andermann E, Dubeau F, Ramazzotti A, Guerrini R, Dobyns WB.","Brain. 2005 Dec;128(Pt 12):2811-21. doi: 10.1093/brain/awh658.","Wieck G","Brain","2005","2005/11/29","","","10.1093/brain/awh658"
"27386500","A microRNA-328 binding site in PAX6 is associated with centrotemporal spikes of rolandic epilepsy","Panjwani N, Wilson MD, Addis L, Crosbie J, Wirrell E, Auvin S, Caraballo RH, Kinali M, McCormick D, Oren C, Taylor J, Trounce J, Clarke T, Akman CI, Kugler SL, Mandelbaum DE, McGoldrick P, Wolf SM, Arnold P, Schachar R, Pal DK, Strug LJ.","Ann Clin Transl Neurol. 2016 Jun 2;3(7):512-22. doi: 10.1002/acn3.320. eCollection 2016 Jul.","Panjwani N","Ann Clin Transl Neurol","2016","2016/07/08","PMC4931716","","10.1002/acn3.320"
"26564436","Disorders of Microtubule Function in Neurons: Imaging Correlates","Mutch CA, Poduri A, Sahin M, Barry B, Walsh CA, Barkovich AJ.","AJNR Am J Neuroradiol. 2016 Mar;37(3):528-35. doi: 10.3174/ajnr.A4552. Epub 2015 Nov 12.","Mutch CA","AJNR Am J Neuroradiol","2016","2015/11/14","PMC4792764","NIHMS716880","10.3174/ajnr.A4552"
"33233769","Neurological Findings in Children without Congenital Microcephaly Exposed to Zika Virus in Utero: A Case Series Study","Abtibol-Bernardino MR, de Almeida Peixoto LFA, de Oliveira GA, de Almeida TF, Rodrigues GRI, Otani RH, Soares Chaves BC, de Souza Rodrigues C, de Andrade ABCA, de Fatima Redivo E, Fernandes SS, da Costa Castilho M, Gomes Benzecry S, Bôtto-Menezes C, Martinez-Espinosa FE, Costa Alecrim MDG.","Viruses. 2020 Nov 20;12(11):1335. doi: 10.3390/v12111335.","Abtibol-Bernardino MR","Viruses","2020","2020/11/25","PMC7699969","","10.3390/v12111335"
"28404805","Mutant IDH1 and seizures in patients with glioma","Chen H, Judkins J, Thomas C, Wu M, Khoury L, Benjamin CG, Pacione D, Golfinos JG, Kumthekar P, Ghamsari F, Chen L, Lein P, Chetkovich DM, Snuderl M, Horbinski C.","Neurology. 2017 May 9;88(19):1805-1813. doi: 10.1212/WNL.0000000000003911. Epub 2017 Apr 12.","Chen H","Neurology","2017","2017/04/14","PMC5419985","","10.1212/WNL.0000000000003911"
"27295570","An electrochemical aptasensor based on TiO2/MWCNT and a novel synthesized Schiff base nanocomposite for the ultrasensitive detection of thrombin","Heydari-Bafrooei E, Amini M, Ardakani MH.","Biosens Bioelectron. 2016 Nov 15;85:828-836. doi: 10.1016/j.bios.2016.06.012. Epub 2016 Jun 7.","Heydari-Bafrooei E","Biosens Bioelectron","2016","2016/06/14","","","10.1016/j.bios.2016.06.012"
"33762902","Adrenergic Mechanisms of Audiogenic Seizure-Induced Death in a Mouse Model of SCN8A Encephalopathy","Wengert ER, Wenker IC, Wagner EL, Wagley PK, Gaykema RP, Shin JB, Patel MK.","Front Neurosci. 2021 Mar 4;15:581048. doi: 10.3389/fnins.2021.581048. eCollection 2021.","Wengert ER","Front Neurosci","2021","2021/03/25","PMC7982890","","10.3389/fnins.2021.581048"
"28627419","ARX polyalanine expansion mutations lead to migration impediment in the rostral cortex coupled with a developmental deficit of calbindin-positive cortical GABAergic interneurons","Lee K, Ireland K, Bleeze M, Shoubridge C.","Neuroscience. 2017 Aug 15;357:220-231. doi: 10.1016/j.neuroscience.2017.06.010. Epub 2017 Jun 13.","Lee K","Neuroscience","2017","2017/06/20","","","10.1016/j.neuroscience.2017.06.010"
"32976988","Mental health and health related quality of life in mitochondrial POLG disease","Hikmat O, Vederhus BJ, Benestad MR, Engeset IME, Klingenberg C, Rasmussen M, Tallaksen CM, Brodtkorb E, Elgen IB, Bindoff LA.","Mitochondrion. 2020 Nov;55:95-99. doi: 10.1016/j.mito.2020.09.005. Epub 2020 Sep 23.","Hikmat O","Mitochondrion","2020","2020/09/25","","","10.1016/j.mito.2020.09.005"
"28588275","De novo non-synonymous TBL1XR1 mutation alters Wnt signaling activity","Nishi A, Numata S, Tajima A, Zhu X, Ito K, Saito A, Kato Y, Kinoshita M, Shimodera S, Ono S, Ochi S, Imamura A, Kurotaki N, Ueno SI, Iwata N, Fukui K, Imoto I, Kamiya A, Ohmori T.","Sci Rep. 2017 Jun 6;7(1):2887. doi: 10.1038/s41598-017-02792-z.","Nishi A","Sci Rep","2017","2017/06/08","PMC5460159","","10.1038/s41598-017-02792-z"
"21459558","Deletion of the betaine-GABA transporter (BGT1; slc6a12) gene does not affect seizure thresholds of adult mice","Lehre AC, Rowley NM, Zhou Y, Holmseth S, Guo C, Holen T, Hua R, Laake P, Olofsson AM, Poblete-Naredo I, Rusakov DA, Madsen KK, Clausen RP, Schousboe A, White HS, Danbolt NC.","Epilepsy Res. 2011 Jun;95(1-2):70-81. doi: 10.1016/j.eplepsyres.2011.02.014. Epub 2011 Apr 3.","Lehre AC","Epilepsy Res","2011","2011/04/05","PMC3376448","UKMS48548","10.1016/j.eplepsyres.2011.02.014"
"33928188","Biallelic DAB1 Variants Are Associated With Mild Lissencephaly and Cerebellar Hypoplasia","Smits DJ, Schot R, Wilke M, van Slegtenhorst M, de Wit MCY, Dremmen MHG, Dobyns WB, Barkovich AJ, Mancini GMS.","Neurol Genet. 2021 Jan 21;7(2):e558. doi: 10.1212/NXG.0000000000000558. eCollection 2021 Apr.","Smits DJ","Neurol Genet","2021","2021/04/30","PMC7830234","","10.1212/NXG.0000000000000558"
"27171001","Women with TSC: Relationship between Clinical, Lung Function and Radiological Features in a Genotyped Population Investigated for Lymphangioleiomyomatosis","Di Marco F, Terraneo S, Imeri G, Palumbo G, La Briola F, Tresoldi S, Volpi A, Gualandri L, Ghelma F, Alfano RM, Montanari E, Gorio A, Lesma E, Peron A, Canevini MP, Centanni S.","PLoS One. 2016 May 12;11(5):e0155331. doi: 10.1371/journal.pone.0155331. eCollection 2016.","Di Marco F","PLoS One","2016","2016/05/13","PMC4865186","","10.1371/journal.pone.0155331"
"10888601","Human adenylosuccinate lyase (ADSL), cloning and characterization of full-length cDNA and its isoform, gene structure and molecular basis for ADSL deficiency in six patients","Kmoch S, Hartmannová H, Stibůrková B, Krijt J, Zikánová M, Sebesta I.","Hum Mol Genet. 2000 Jun 12;9(10):1501-13. doi: 10.1093/hmg/9.10.1501.","Kmoch S","Hum Mol Genet","2000","2000/07/11","","","10.1093/hmg/9.10.1501"
"28183735","New insights into the regulatory function of CYFIP1 in the context of WAVE- and FMRP-containing complexes","Abekhoukh S, Sahin HB, Grossi M, Zongaro S, Maurin T, Madrigal I, Kazue-Sugioka D, Raas-Rothschild A, Doulazmi M, Carrera P, Stachon A, Scherer S, Drula Do Nascimento MR, Trembleau A, Arroyo I, Szatmari P, Smith IM, Milà M, Smith AC, Giangrande A, Caillé I, Bardoni B.","Dis Model Mech. 2017 Apr 1;10(4):463-474. doi: 10.1242/dmm.025809. Epub 2017 Feb 9.","Abekhoukh S","Dis Model Mech","2017","2017/02/11","PMC5399562","","10.1242/dmm.025809"
"32151030","Combined Dendritic and Axonal Deterioration Are Responsible for Motoneuronopathy in Patient-Derived Neuronal Cell Models of Chorea-Acanthocytosis","Glaß H, Neumann P, Pal A, Reinhardt P, Storch A, Sterneckert J, Hermann A.","Int J Mol Sci. 2020 Mar 5;21(5):1797. doi: 10.3390/ijms21051797.","Glaß H","Int J Mol Sci","2020","2020/03/11","PMC7084777","","10.3390/ijms21051797"
